"Y","S","D","G.id","Ng","x_1","x_2"
0.842136292628609,3,1,2,40,-0.809725029841719,0.118591157689262
-2.52559298488369,3,1,2,40,-0.809725029841719,0.118591157689262
-0.588642750594275,3,1,2,40,-0.809725029841719,0.118591157689262
-0.740133502394108,3,1,2,40,-0.809725029841719,0.118591157689262
-1.2592874670605,3,1,2,40,-0.809725029841719,0.118591157689262
0.440108930343161,3,1,2,40,-0.809725029841719,0.118591157689262
4.7164676745827,3,1,2,40,-0.809725029841719,0.118591157689262
1.45125244490092,3,1,2,40,-0.809725029841719,0.118591157689262
0.479489142109799,3,1,2,40,-0.809725029841719,0.118591157689262
-2.61503291800705,3,1,2,40,-0.809725029841719,0.118591157689262
0.0532451274461419,3,1,2,40,-0.809725029841719,0.118591157689262
-0.316234988953738,3,1,2,40,-0.809725029841719,0.118591157689262
0.3935054083356,3,0,3,20,2.06866845164932,-0.423079599216976
0.47883449008687,3,0,3,20,2.06866845164932,-0.423079599216976
0.426645083793442,3,0,3,20,2.06866845164932,-0.423079599216976
-0.133682749372139,3,0,3,20,2.06866845164932,-0.423079599216976
-0.174941999985741,3,0,3,20,2.06866845164932,-0.423079599216976
1.69639333808515,3,0,3,20,2.06866845164932,-0.423079599216976
-0.383879485051989,3,0,3,20,2.06866845164932,-0.423079599216976
-1.42453097018731,3,0,3,20,2.06866845164932,-0.423079599216976
-0.277085492631376,3,0,3,20,2.06866845164932,-0.423079599216976
-1.12227029280387,3,0,3,20,2.06866845164932,-0.423079599216976
0.629338350729632,3,0,3,20,2.06866845164932,-0.423079599216976
0.520569451044325,3,0,3,20,2.06866845164932,-0.423079599216976
-1.52172307353533,3,0,3,20,2.06866845164932,-0.423079599216976
-0.225747243534883,3,0,3,20,2.06866845164932,-0.423079599216976
1.65318325977899,3,0,3,20,2.06866845164932,-0.423079599216976
0.881615819258874,3,0,3,20,2.06866845164932,-0.423079599216976
0.67066448116128,3,0,3,20,2.06866845164932,-0.423079599216976
-0.813832436436657,3,0,3,20,2.06866845164932,-0.423079599216976
0.623716663428583,3,0,3,20,2.06866845164932,-0.423079599216976
-0.0911115088337429,3,0,3,20,2.06866845164932,-0.423079599216976
4.41002972348651,3,2,4,20,1.79037645565779,0.653398286905119
3.50962936505132,3,2,4,20,1.79037645565779,0.653398286905119
0.691794155643003,3,2,4,20,1.79037645565779,0.653398286905119
2.75203947865214,3,2,4,20,1.79037645565779,0.653398286905119
5.41435182877775,3,2,4,20,1.79037645565779,0.653398286905119
2.21466311441586,3,2,4,20,1.79037645565779,0.653398286905119
1.43695174508344,3,2,4,20,1.79037645565779,0.653398286905119
2.54509112991501,3,2,4,20,1.79037645565779,0.653398286905119
3.98872786055597,3,2,4,20,1.79037645565779,0.653398286905119
3.25867132690829,3,2,4,20,1.79037645565779,0.653398286905119
4.39034576482386,3,2,4,20,1.79037645565779,0.653398286905119
3.95477782288901,3,2,4,20,1.79037645565779,0.653398286905119
2.09813639492505,3,2,4,20,1.79037645565779,0.653398286905119
4.98352650500385,3,2,4,20,1.79037645565779,0.653398286905119
0.0773306938918275,3,2,4,20,1.79037645565779,0.653398286905119
2.06198520972125,3,2,4,20,1.79037645565779,0.653398286905119
2.76026465463116,3,2,4,20,1.79037645565779,0.653398286905119
4.51451850656234,3,2,4,20,1.79037645565779,0.653398286905119
4.7843529078837,3,2,4,20,1.79037645565779,0.653398286905119
1.52671789565281,3,2,4,20,1.79037645565779,0.653398286905119
-0.818781288334736,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.50560655786925,1,0,5,40,-0.934731699633913,-0.297162332057073
0.647287470943174,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.186565221154097,1,0,5,40,-0.934731699633913,-0.297162332057073
0.956989565791657,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.79860481753296,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.242389137402037,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.10212001161448,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.979623412322475,1,0,5,40,-0.934731699633913,-0.297162332057073
-2.35520309908466,1,0,5,40,-0.934731699633913,-0.297162332057073
-2.41099559090955,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.10814825513271,1,0,5,40,-0.934731699633913,-0.297162332057073
-2.56281176771715,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.828331872749262,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.891890760224602,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.38795918168788,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.496489679868964,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.67501757377881,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.60405196715289,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.618008390472451,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.00296589732226,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.139490263884969,1,0,5,40,-0.934731699633913,-0.297162332057073
0.262995615881856,1,0,5,40,-0.934731699633913,-0.297162332057073
0.698815294733916,1,0,5,40,-0.934731699633913,-0.297162332057073
0.26332236147016,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.84912087864651,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.975520475499715,1,0,5,40,-0.934731699633913,-0.297162332057073
0.0443907491926288,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.256153103629173,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.48819060912726,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.109809502974086,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.468084279631122,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.3258303739871,1,0,5,40,-0.934731699633913,-0.297162332057073
-2.74165921121559,1,0,5,40,-0.934731699633913,-0.297162332057073
0.390788046505729,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.19785383394008,1,0,5,40,-0.934731699633913,-0.297162332057073
0.624387056952836,1,0,5,40,-0.934731699633913,-0.297162332057073
-1.19880349587295,1,0,5,40,-0.934731699633913,-0.297162332057073
-0.851240843402456,1,0,5,40,-0.934731699633913,-0.297162332057073
1.18621605797437,1,0,5,40,-0.934731699633913,-0.297162332057073
3.58961749898343,2,2,6,40,-0.290159025881664,-0.344857897764968
1.03538649654311,2,2,6,40,-0.290159025881664,-0.344857897764968
0.650207594013197,2,2,6,40,-0.290159025881664,-0.344857897764968
-0.137113885401874,2,2,6,40,-0.290159025881664,-0.344857897764968
1.2202476238193,2,2,6,40,-0.290159025881664,-0.344857897764968
3.83462924565088,2,2,6,40,-0.290159025881664,-0.344857897764968
-1.85254200699103,2,2,6,40,-0.290159025881664,-0.344857897764968
2.78379601935488,2,2,6,40,-0.290159025881664,-0.344857897764968
2.87897462023391,2,2,6,40,-0.290159025881664,-0.344857897764968
3.03627627930088,2,2,6,40,-0.290159025881664,-0.344857897764968
1.75706881324364,2,2,6,40,-0.290159025881664,-0.344857897764968
2.39878917402042,2,2,6,40,-0.290159025881664,-0.344857897764968
1.52195606684127,2,2,6,40,-0.290159025881664,-0.344857897764968
0.492613537269755,2,2,6,40,-0.290159025881664,-0.344857897764968
1.34303194399103,2,2,6,40,-0.290159025881664,-0.344857897764968
2.06236685434095,2,2,6,40,-0.290159025881664,-0.344857897764968
2.90609557248517,2,2,6,40,-0.290159025881664,-0.344857897764968
1.82255206854132,2,2,6,40,-0.290159025881664,-0.344857897764968
2.66078425584319,2,2,6,40,-0.290159025881664,-0.344857897764968
0.987309746711287,2,2,6,40,-0.290159025881664,-0.344857897764968
1.87857121108012,2,2,6,40,-0.290159025881664,-0.344857897764968
1.57374836540999,2,2,6,40,-0.290159025881664,-0.344857897764968
1.92555081726256,2,2,6,40,-0.290159025881664,-0.344857897764968
0.406953865138383,2,2,6,40,-0.290159025881664,-0.344857897764968
4.03553387341682,2,2,6,40,-0.290159025881664,-0.344857897764968
3.25636365235605,2,2,6,40,-0.290159025881664,-0.344857897764968
2.98475760232262,2,2,6,40,-0.290159025881664,-0.344857897764968
-2.23240972274769,2,2,6,40,-0.290159025881664,-0.344857897764968
3.34822870999283,2,2,6,40,-0.290159025881664,-0.344857897764968
1.99687118494574,2,2,6,40,-0.290159025881664,-0.344857897764968
0.940350305545893,2,2,6,40,-0.290159025881664,-0.344857897764968
1.46507169391538,2,2,6,40,-0.290159025881664,-0.344857897764968
-1.55067365081182,2,2,6,40,-0.290159025881664,-0.344857897764968
-0.286100031542145,2,2,6,40,-0.290159025881664,-0.344857897764968
-0.921466303365822,2,2,6,40,-0.290159025881664,-0.344857897764968
-0.267299252485434,2,2,6,40,-0.290159025881664,-0.344857897764968
1.664928015251,2,2,6,40,-0.290159025881664,-0.344857897764968
2.54818075357902,2,2,6,40,-0.290159025881664,-0.344857897764968
3.44416897437543,2,2,6,40,-0.290159025881664,-0.344857897764968
3.33679493948443,2,2,6,40,-0.290159025881664,-0.344857897764968
1.98116376337811,3,2,7,20,0.603380650425203,0.552176624335885
6.29695356357058,3,2,7,20,0.603380650425203,0.552176624335885
2.35667859898663,3,2,7,20,0.603380650425203,0.552176624335885
2.3565220751594,3,2,7,20,0.603380650425203,0.552176624335885
2.85785592759997,3,2,7,20,0.603380650425203,0.552176624335885
5.76592038930867,3,2,7,20,0.603380650425203,0.552176624335885
0.787055684991758,3,2,7,20,0.603380650425203,0.552176624335885
2.73667072653278,3,2,7,20,0.603380650425203,0.552176624335885
2.169586950844,3,2,7,20,0.603380650425203,0.552176624335885
2.09788835685627,3,2,7,20,0.603380650425203,0.552176624335885
0.927374448240244,3,2,7,20,0.603380650425203,0.552176624335885
2.30200066813766,3,2,7,20,0.603380650425203,0.552176624335885
3.17247267783949,3,2,7,20,0.603380650425203,0.552176624335885
5.02414507814241,3,2,7,20,0.603380650425203,0.552176624335885
6.48745295402515,3,2,7,20,0.603380650425203,0.552176624335885
2.88226107027202,3,2,7,20,0.603380650425203,0.552176624335885
4.0832052155894,3,2,7,20,0.603380650425203,0.552176624335885
1.68192923383719,3,2,7,20,0.603380650425203,0.552176624335885
2.46453053591718,3,2,7,20,0.603380650425203,0.552176624335885
1.89772639213879,3,2,7,20,0.603380650425203,0.552176624335885
0.62030046180704,4,2,8,10,-0.232597498928202,-0.974803294840879
0.130309363385404,4,2,8,10,-0.232597498928202,-0.974803294840879
1.55711273411501,4,2,8,10,-0.232597498928202,-0.974803294840879
2.93017422334747,4,2,8,10,-0.232597498928202,-0.974803294840879
2.88455238881611,4,2,8,10,-0.232597498928202,-0.974803294840879
0.268735109082747,4,2,8,10,-0.232597498928202,-0.974803294840879
2.18266353306243,4,2,8,10,-0.232597498928202,-0.974803294840879
-1.51708202091263,4,2,8,10,-0.232597498928202,-0.974803294840879
1.34879639355684,4,2,8,10,-0.232597498928202,-0.974803294840879
1.46329298601237,4,2,8,10,-0.232597498928202,-0.974803294840879
1.54283617085163,2,0,9,50,-0.137872957624104,1.20704342703705
1.96029847191277,2,0,9,50,-0.137872957624104,1.20704342703705
0.129502171352846,2,0,9,50,-0.137872957624104,1.20704342703705
1.23266406942831,2,0,9,50,-0.137872957624104,1.20704342703705
1.61588285065311,2,0,9,50,-0.137872957624104,1.20704342703705
1.57595675293094,2,0,9,50,-0.137872957624104,1.20704342703705
2.28421135720385,2,0,9,50,-0.137872957624104,1.20704342703705
0.238433449058808,2,0,9,50,-0.137872957624104,1.20704342703705
-0.0887989407494585,2,0,9,50,-0.137872957624104,1.20704342703705
2.51982146638726,2,0,9,50,-0.137872957624104,1.20704342703705
0.350679396189139,2,0,9,50,-0.137872957624104,1.20704342703705
0.133115598003978,2,0,9,50,-0.137872957624104,1.20704342703705
1.39547963846118,2,0,9,50,-0.137872957624104,1.20704342703705
1.42600690972472,2,0,9,50,-0.137872957624104,1.20704342703705
2.07081457352165,2,0,9,50,-0.137872957624104,1.20704342703705
1.89847158298087,2,0,9,50,-0.137872957624104,1.20704342703705
0.842513163965483,2,0,9,50,-0.137872957624104,1.20704342703705
0.189618895447724,2,0,9,50,-0.137872957624104,1.20704342703705
0.769508554797179,2,0,9,50,-0.137872957624104,1.20704342703705
-0.506948623197951,2,0,9,50,-0.137872957624104,1.20704342703705
2.17998937322559,2,0,9,50,-0.137872957624104,1.20704342703705
1.64025859705394,2,0,9,50,-0.137872957624104,1.20704342703705
0.0799663704899174,2,0,9,50,-0.137872957624104,1.20704342703705
0.838653238954875,2,0,9,50,-0.137872957624104,1.20704342703705
1.01288539697667,2,0,9,50,-0.137872957624104,1.20704342703705
0.504082248848814,2,0,9,50,-0.137872957624104,1.20704342703705
1.76417547485438,2,0,9,50,-0.137872957624104,1.20704342703705
0.258260924960678,2,0,9,50,-0.137872957624104,1.20704342703705
0.0613666994566328,2,0,9,50,-0.137872957624104,1.20704342703705
0.991627845612159,2,0,9,50,-0.137872957624104,1.20704342703705
0.832550863873866,2,0,9,50,-0.137872957624104,1.20704342703705
-0.43483490911505,2,0,9,50,-0.137872957624104,1.20704342703705
1.04987898565891,2,0,9,50,-0.137872957624104,1.20704342703705
0.27346763421129,2,0,9,50,-0.137872957624104,1.20704342703705
1.95466895949604,2,0,9,50,-0.137872957624104,1.20704342703705
1.99411003994628,2,0,9,50,-0.137872957624104,1.20704342703705
2.03576553679627,2,0,9,50,-0.137872957624104,1.20704342703705
1.55846106278484,2,0,9,50,-0.137872957624104,1.20704342703705
2.13360352194935,2,0,9,50,-0.137872957624104,1.20704342703705
0.366476616296377,2,0,9,50,-0.137872957624104,1.20704342703705
0.333753157650045,2,0,9,50,-0.137872957624104,1.20704342703705
-0.698394565258755,2,0,9,50,-0.137872957624104,1.20704342703705
2.49330478851867,2,0,9,50,-0.137872957624104,1.20704342703705
-0.192718214694186,2,0,9,50,-0.137872957624104,1.20704342703705
0.907613178825536,2,0,9,50,-0.137872957624104,1.20704342703705
2.77531786345746,2,0,9,50,-0.137872957624104,1.20704342703705
2.02862249764944,2,0,9,50,-0.137872957624104,1.20704342703705
0.294070820541069,2,0,9,50,-0.137872957624104,1.20704342703705
1.11173251621159,2,0,9,50,-0.137872957624104,1.20704342703705
-0.117648162095844,2,0,9,50,-0.137872957624104,1.20704342703705
-0.137911136767223,2,0,10,10,-1.45432676951563,1.18838024832517
1.22075216120027,2,0,10,10,-1.45432676951563,1.18838024832517
-1.34874988845154,2,0,10,10,-1.45432676951563,1.18838024832517
-0.453929632652048,2,0,10,10,-1.45432676951563,1.18838024832517
1.1246520492203,2,0,10,10,-1.45432676951563,1.18838024832517
1.97627459347481,2,0,10,10,-1.45432676951563,1.18838024832517
2.78258709913811,2,0,10,10,-1.45432676951563,1.18838024832517
2.8455153376442,2,0,10,10,-1.45432676951563,1.18838024832517
-0.428505073713469,2,0,10,10,-1.45432676951563,1.18838024832517
0.411585806911139,2,0,10,10,-1.45432676951563,1.18838024832517
-3.17603046133693,2,1,11,50,-0.443469879621107,-1.29577771183469
-3.45297280127037,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.23837234708012,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.36029405843556,2,1,11,50,-0.443469879621107,-1.29577771183469
-0.744495367796697,2,1,11,50,-0.443469879621107,-1.29577771183469
-0.827544338515415,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.55234833431061,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.65031317533323,2,1,11,50,-0.443469879621107,-1.29577771183469
-4.35244696330511,2,1,11,50,-0.443469879621107,-1.29577771183469
-3.92785813181852,2,1,11,50,-0.443469879621107,-1.29577771183469
-3.13682888775042,2,1,11,50,-0.443469879621107,-1.29577771183469
0.770250187506639,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.63656856886763,2,1,11,50,-0.443469879621107,-1.29577771183469
0.496176273932104,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.78085629289318,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.46872496514535,2,1,11,50,-0.443469879621107,-1.29577771183469
-0.628298915139534,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.26214018439598,2,1,11,50,-0.443469879621107,-1.29577771183469
-0.981512200724835,2,1,11,50,-0.443469879621107,-1.29577771183469
0.149838252018965,2,1,11,50,-0.443469879621107,-1.29577771183469
-4.32067349056611,2,1,11,50,-0.443469879621107,-1.29577771183469
0.998955858940328,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.31470955605434,2,1,11,50,-0.443469879621107,-1.29577771183469
0.927542698734446,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.18828410386576,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.83126065181101,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.51966952041034,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.35366140675489,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.50999652133501,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.51464675025585,2,1,11,50,-0.443469879621107,-1.29577771183469
-3.56334094787135,2,1,11,50,-0.443469879621107,-1.29577771183469
-4.19989901070961,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.66365022284453,2,1,11,50,-0.443469879621107,-1.29577771183469
-3.54242071255877,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.18585130532846,2,1,11,50,-0.443469879621107,-1.29577771183469
-0.173118021843287,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.54732981223267,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.83218107080306,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.84299774348929,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.2271825194308,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.63551408426895,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.5155412531749,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.70250187659735,2,1,11,50,-0.443469879621107,-1.29577771183469
-2.82880347927816,2,1,11,50,-0.443469879621107,-1.29577771183469
0.178249675655278,2,1,11,50,-0.443469879621107,-1.29577771183469
0.392557971723822,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.0948549854301,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.9789890200073,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.5960075820265,2,1,11,50,-0.443469879621107,-1.29577771183469
-1.08236594697164,2,1,11,50,-0.443469879621107,-1.29577771183469
2.99169037132246,2,1,12,30,0.391573139568792,1.57166243859994
1.73083888799935,2,1,12,30,0.391573139568792,1.57166243859994
3.36016903169019,2,1,12,30,0.391573139568792,1.57166243859994
0.184714992474601,2,1,12,30,0.391573139568792,1.57166243859994
-0.688273376234934,2,1,12,30,0.391573139568792,1.57166243859994
1.46587284728377,2,1,12,30,0.391573139568792,1.57166243859994
2.59807934831442,2,1,12,30,0.391573139568792,1.57166243859994
3.73643811708458,2,1,12,30,0.391573139568792,1.57166243859994
3.5264945341797,2,1,12,30,0.391573139568792,1.57166243859994
2.29027552272345,2,1,12,30,0.391573139568792,1.57166243859994
1.14173952081936,2,1,12,30,0.391573139568792,1.57166243859994
2.84166992662716,2,1,12,30,0.391573139568792,1.57166243859994
4.19284411753581,2,1,12,30,0.391573139568792,1.57166243859994
-0.851728793050643,2,1,12,30,0.391573139568792,1.57166243859994
2.09890988524487,2,1,12,30,0.391573139568792,1.57166243859994
0.864816770208972,2,1,12,30,0.391573139568792,1.57166243859994
0.505307545652436,2,1,12,30,0.391573139568792,1.57166243859994
1.83244921996323,2,1,12,30,0.391573139568792,1.57166243859994
1.34458399423787,2,1,12,30,0.391573139568792,1.57166243859994
2.47834003382824,2,1,12,30,0.391573139568792,1.57166243859994
2.72799632329687,2,1,12,30,0.391573139568792,1.57166243859994
0.542034902571529,2,1,12,30,0.391573139568792,1.57166243859994
2.58131289268298,2,1,12,30,0.391573139568792,1.57166243859994
1.22600818727186,2,1,12,30,0.391573139568792,1.57166243859994
1.03863280371509,2,1,12,30,0.391573139568792,1.57166243859994
2.00947516552843,2,1,12,30,0.391573139568792,1.57166243859994
0.227465790623324,2,1,12,30,0.391573139568792,1.57166243859994
1.95323815633507,2,1,12,30,0.391573139568792,1.57166243859994
-1.51157558916456,2,1,12,30,0.391573139568792,1.57166243859994
3.00793832539409,2,1,12,30,0.391573139568792,1.57166243859994
-2.74452935948259,1,1,13,20,-0.21287876672592,-0.450075724769098
-3.8639144935764,1,1,13,20,-0.21287876672592,-0.450075724769098
-2.68894395997029,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.84416711659018,1,1,13,20,-0.21287876672592,-0.450075724769098
-5.17272123620092,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.841874628438299,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.84435869696844,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.20035971543622,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.455242466394319,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.87498813750029,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.342718694475036,1,1,13,20,-0.21287876672592,-0.450075724769098
0.451713739522485,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.00460640520054123,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.32385071566806,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.26653587100597,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.895299018728306,1,1,13,20,-0.21287876672592,-0.450075724769098
-0.105456269606703,1,1,13,20,-0.21287876672592,-0.450075724769098
-2.4453703039262,1,1,13,20,-0.21287876672592,-0.450075724769098
1.09686217844352,1,1,13,20,-0.21287876672592,-0.450075724769098
-1.86462129454053,1,1,13,20,-0.21287876672592,-0.450075724769098
1.99874321903256,3,2,14,40,-0.14501151542629,0.154275123651508
1.70627803373485,3,2,14,40,-0.14501151542629,0.154275123651508
1.94288821224532,3,2,14,40,-0.14501151542629,0.154275123651508
1.21883249132083,3,2,14,40,-0.14501151542629,0.154275123651508
3.51046526309943,3,2,14,40,-0.14501151542629,0.154275123651508
3.27248760617912,3,2,14,40,-0.14501151542629,0.154275123651508
3.26460403206118,3,2,14,40,-0.14501151542629,0.154275123651508
3.42901943514535,3,2,14,40,-0.14501151542629,0.154275123651508
1.6183178137686,3,2,14,40,-0.14501151542629,0.154275123651508
4.03016378192742,3,2,14,40,-0.14501151542629,0.154275123651508
2.27662855762422,3,2,14,40,-0.14501151542629,0.154275123651508
1.20846066784433,3,2,14,40,-0.14501151542629,0.154275123651508
-0.333978571949513,3,2,14,40,-0.14501151542629,0.154275123651508
0.0488282550435732,3,2,14,40,-0.14501151542629,0.154275123651508
0.786142465107405,3,2,14,40,-0.14501151542629,0.154275123651508
0.302898732124174,3,2,14,40,-0.14501151542629,0.154275123651508
1.79680021038984,3,2,14,40,-0.14501151542629,0.154275123651508
0.336558124482177,3,2,14,40,-0.14501151542629,0.154275123651508
2.55560419222152,3,2,14,40,-0.14501151542629,0.154275123651508
2.00812423123723,3,2,14,40,-0.14501151542629,0.154275123651508
1.96867205132709,3,2,14,40,-0.14501151542629,0.154275123651508
2.46428154676859,3,2,14,40,-0.14501151542629,0.154275123651508
2.31550077871332,3,2,14,40,-0.14501151542629,0.154275123651508
2.88717022379304,3,2,14,40,-0.14501151542629,0.154275123651508
2.28178801831304,3,2,14,40,-0.14501151542629,0.154275123651508
3.59168325337282,3,2,14,40,-0.14501151542629,0.154275123651508
1.71758498805061,3,2,14,40,-0.14501151542629,0.154275123651508
0.976051456052805,3,2,14,40,-0.14501151542629,0.154275123651508
3.3174714082176,3,2,14,40,-0.14501151542629,0.154275123651508
2.68429476365728,3,2,14,40,-0.14501151542629,0.154275123651508
1.74105599102128,3,2,14,40,-0.14501151542629,0.154275123651508
2.17148389344654,3,2,14,40,-0.14501151542629,0.154275123651508
4.16095267094351,3,2,14,40,-0.14501151542629,0.154275123651508
3.45522675778792,3,2,14,40,-0.14501151542629,0.154275123651508
1.09390359639189,3,2,14,40,-0.14501151542629,0.154275123651508
2.80100284984675,3,2,14,40,-0.14501151542629,0.154275123651508
2.72692958245825,3,2,14,40,-0.14501151542629,0.154275123651508
3.17352710331933,3,2,14,40,-0.14501151542629,0.154275123651508
4.78660595732946,3,2,14,40,-0.14501151542629,0.154275123651508
5.97070076877949,3,2,14,40,-0.14501151542629,0.154275123651508
1.22817345034605,2,1,15,10,0.993184778502084,-1.46449365519009
-2.71641664753492,2,1,15,10,0.993184778502084,-1.46449365519009
0.115884752186866,2,1,15,10,0.993184778502084,-1.46449365519009
-0.99811778033774,2,1,15,10,0.993184778502084,-1.46449365519009
-1.19702238451191,2,1,15,10,0.993184778502084,-1.46449365519009
